id,sequence,kind,subjectId,currentRef,currentReferenceClass,currentStatus,replacementTarget,acceptedReferenceClasses,requiredFields,sourceArtifacts,exitCriteria,blocksBom,blocksPublish,action
replace:147:sourcing:147:ups_module,147,sourcing,ups_module,test-fixture://review-evidence-closure/source/ups_module,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:147:ups_module with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:148:sourcing:148:main_earth_bar,148,sourcing,main_earth_bar,test-fixture://review-evidence-closure/source/main_earth_bar,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:148:main_earth_bar with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:149:sourcing:149:earth_stud_array,149,sourcing,earth_stud_array,test-fixture://review-evidence-closure/source/earth_stud_array,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:149:earth_stud_array with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:150:sourcing:150:lightning_surge_counter,150,sourcing,lightning_surge_counter,test-fixture://review-evidence-closure/source/lightning_surge_counter,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:150:lightning_surge_counter with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:151:sourcing:151:equipotential_bonding_strap,151,sourcing,equipotential_bonding_strap,test-fixture://review-evidence-closure/source/equipotential_bonding_strap,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:151:equipotential_bonding_strap with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:152:sourcing:152:earth_continuity_test_point,152,sourcing,earth_continuity_test_point,test-fixture://review-evidence-closure/source/earth_continuity_test_point,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:152:earth_continuity_test_point with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:153:sourcing:153:lockable_access_door,153,sourcing,lockable_access_door,test-fixture://review-evidence-closure/source/lockable_access_door,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:153:lockable_access_door with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:154:sourcing:154:door_seal_gasket,154,sourcing,door_seal_gasket,test-fixture://review-evidence-closure/source/door_seal_gasket,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:154:door_seal_gasket with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:155:sourcing:155:panic_release_latch,155,sourcing,panic_release_latch,test-fixture://review-evidence-closure/source/panic_release_latch,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:155:panic_release_latch with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:156:sourcing:156:door_stay_arm,156,sourcing,door_stay_arm,test-fixture://review-evidence-closure/source/door_stay_arm,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:156:door_stay_arm with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:157:sourcing:157:led_service_luminaire,157,sourcing,led_service_luminaire,test-fixture://review-evidence-closure/source/led_service_luminaire,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:157:led_service_luminaire with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:158:sourcing:158:emergency_light_fitting,158,sourcing,emergency_light_fitting,test-fixture://review-evidence-closure/source/emergency_light_fitting,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:158:emergency_light_fitting with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:159:sourcing:159:maintenance_receptacle,159,sourcing,maintenance_receptacle,test-fixture://review-evidence-closure/source/maintenance_receptacle,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:159:maintenance_receptacle with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:160:sourcing:160:lighting_switchgear,160,sourcing,lighting_switchgear,test-fixture://review-evidence-closure/source/lighting_switchgear,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:160:lighting_switchgear with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
replace:161:sourcing:161:certified_lifting_lug,161,sourcing,certified_lifting_lug,test-fixture://review-evidence-closure/source/certified_lifting_lug,protocol_fixture,protocol_fixture,external_supplier_or_catalogue_url,external_url,componentWordId; supplierName; manufacturer; mpn where applicable; unitCostGbp; leadTimeWeeks where stated; sourceGrade; evidence.ref; evidence.quote; retrievedAt,*.sourcing-intake-template.csv; *.sourcing-ledger.csv; *.bom-provenance-manifest.csv; *.evidence-authenticity-gate.csv,"Sourcing record uses a retrievable external supplier or catalogue URL.; BoM provenance manifest marks supplier, manufacturer, MPN, unit cost and lead time as source-backed where claimed.; Evidence Authenticity Gate row becomes accepted_production_evidence.",yes,yes,Replace sourcing:161:certified_lifting_lug with source-backed supplier/catalogue evidence before this BoM line can support trusted publication.
