bom_source_field:sensing_instrumentation_electrical_measurement_insulation_monitoring_device:lead_time_weeks,bom_source_field,source_backed,source_evidence,insulation monitoring device / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/insulation_monitoring_device,,,sensing_instrumentation,insulation_monitoring_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_insulation_monitoring_device:manufacturer,bom_source_field,source_backed,source_evidence,insulation monitoring device / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/insulation_monitoring_device,,,sensing_instrumentation,insulation_monitoring_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_insulation_monitoring_device:mpn,bom_source_field,source_backed,source_evidence,insulation monitoring device / mpn,mpn = PROTOCOL-69-insulation_monitoring_device.,,test-fixture://review-evidence-closure/source/insulation_monitoring_device,,,sensing_instrumentation,insulation_monitoring_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_insulation_monitoring_device:supplier,bom_source_field,source_backed,source_evidence,insulation monitoring device / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/insulation_monitoring_device,,,sensing_instrumentation,insulation_monitoring_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_electrical_measurement_insulation_monitoring_device:unit_cost_gbp,bom_source_field,source_backed,source_evidence,insulation monitoring device / unit_cost_gbp,unit_cost_gbp = 168.,,test-fixture://review-evidence-closure/source/insulation_monitoring_device,,,sensing_instrumentation,insulation_monitoring_device,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_door_position_switch:lead_time_weeks,bom_source_field,source_backed,source_evidence,door position switch / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/door_position_switch,,,sensing_instrumentation,door_position_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_door_position_switch:manufacturer,bom_source_field,source_backed,source_evidence,door position switch / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/door_position_switch,,,sensing_instrumentation,door_position_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_door_position_switch:mpn,bom_source_field,source_backed,source_evidence,door position switch / mpn,mpn = PROTOCOL-74-door_position_switch.,,test-fixture://review-evidence-closure/source/door_position_switch,,,sensing_instrumentation,door_position_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_door_position_switch:supplier,bom_source_field,source_backed,source_evidence,door position switch / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/door_position_switch,,,sensing_instrumentation,door_position_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_door_position_switch:unit_cost_gbp,bom_source_field,source_backed,source_evidence,door position switch / unit_cost_gbp,unit_cost_gbp = 173.,,test-fixture://review-evidence-closure/source/door_position_switch,,,sensing_instrumentation,door_position_switch,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_hydrogen_detector:lead_time_weeks,bom_source_field,source_backed,source_evidence,hydrogen detector / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/hydrogen_detector,,,sensing_instrumentation,hydrogen_detector,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_hydrogen_detector:manufacturer,bom_source_field,source_backed,source_evidence,hydrogen detector / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/hydrogen_detector,,,sensing_instrumentation,hydrogen_detector,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_hydrogen_detector:mpn,bom_source_field,source_backed,source_evidence,hydrogen detector / mpn,mpn = PROTOCOL-72-hydrogen_detector.,,test-fixture://review-evidence-closure/source/hydrogen_detector,,,sensing_instrumentation,hydrogen_detector,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_hydrogen_detector:supplier,bom_source_field,source_backed,source_evidence,hydrogen detector / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/hydrogen_detector,,,sensing_instrumentation,hydrogen_detector,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_hydrogen_detector:unit_cost_gbp,bom_source_field,source_backed,source_evidence,hydrogen detector / unit_cost_gbp,unit_cost_gbp = 171.,,test-fixture://review-evidence-closure/source/hydrogen_detector,,,sensing_instrumentation,hydrogen_detector,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_smoke_aspirating_detector:lead_time_weeks,bom_source_field,source_backed,source_evidence,smoke aspirating detector / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/smoke_aspirating_detector,,,sensing_instrumentation,smoke_aspirating_detector,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_smoke_aspirating_detector:manufacturer,bom_source_field,source_backed,source_evidence,smoke aspirating detector / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/smoke_aspirating_detector,,,sensing_instrumentation,smoke_aspirating_detector,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_smoke_aspirating_detector:mpn,bom_source_field,source_backed,source_evidence,smoke aspirating detector / mpn,mpn = PROTOCOL-73-smoke_aspirating_detector.,,test-fixture://review-evidence-closure/source/smoke_aspirating_detector,,,sensing_instrumentation,smoke_aspirating_detector,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_smoke_aspirating_detector:supplier,bom_source_field,source_backed,source_evidence,smoke aspirating detector / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/smoke_aspirating_detector,,,sensing_instrumentation,smoke_aspirating_detector,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_smoke_aspirating_detector:unit_cost_gbp,bom_source_field,source_backed,source_evidence,smoke aspirating detector / unit_cost_gbp,unit_cost_gbp = 172.,,test-fixture://review-evidence-closure/source/smoke_aspirating_detector,,,sensing_instrumentation,smoke_aspirating_detector,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_temperature_humidity_sensor:lead_time_weeks,bom_source_field,source_backed,source_evidence,temperature humidity sensor / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/temperature_humidity_sensor,,,sensing_instrumentation,temperature_humidity_sensor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_temperature_humidity_sensor:manufacturer,bom_source_field,source_backed,source_evidence,temperature humidity sensor / manufacturer,manufacturer = Protocol Evidence Manufacturer.,,test-fixture://review-evidence-closure/source/temperature_humidity_sensor,,,sensing_instrumentation,temperature_humidity_sensor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_temperature_humidity_sensor:mpn,bom_source_field,source_backed,source_evidence,temperature humidity sensor / mpn,mpn = PROTOCOL-71-temperature_humidity_sensor.,,test-fixture://review-evidence-closure/source/temperature_humidity_sensor,,,sensing_instrumentation,temperature_humidity_sensor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_temperature_humidity_sensor:supplier,bom_source_field,source_backed,source_evidence,temperature humidity sensor / supplier,supplier = Protocol Evidence Supplier.,,test-fixture://review-evidence-closure/source/temperature_humidity_sensor,,,sensing_instrumentation,temperature_humidity_sensor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_environmental_sensors_temperature_humidity_sensor:unit_cost_gbp,bom_source_field,source_backed,source_evidence,temperature humidity sensor / unit_cost_gbp,unit_cost_gbp = 170.,,test-fixture://review-evidence-closure/source/temperature_humidity_sensor,,,sensing_instrumentation,temperature_humidity_sensor,false,false,Keep source record attached; refresh evidence before procurement use.
bom_source_field:sensing_instrumentation_event_recording_calibration_certificate_holder:lead_time_weeks,bom_source_field,source_backed,source_evidence,calibration certificate holder / lead_time_weeks,lead_time_weeks = 8.,,test-fixture://review-evidence-closure/source/calibration_certificate_holder,,,sensing_instrumentation,calibration_certificate_holder,false,false,Keep source record attached; refresh evidence before procurement use.
